,TOT_POP,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Physicians,Patient Care,Primary Care,Patient Care Primary Care,General Surgeons,Patient Care General Surgeons,nurse practitioners,physician assistants,Total Hospitals (2019),Internal Medicine,Medicine/General,Specialist,ICU Beds_x,Total Population,Population Aged 60+,COUNTY_NAME,STATE_NAME,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,anycondition_number,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,Heart disease_number,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,COPD_number,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,diabetes_number,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,CKD_number,Urban_rural_code
2869,9509,853,944,673,775,880,1404,1778,1526,676,273.1,236.3,86.6,79.0,7.0,6.3,5.303600355,1.032161029,0.189358865,5.915136363,4.246605376,16.86380388,0,9352,3794,1001,25,54.9,52.5,57.3,4323,37.7,35.8,39.8,2969,8.607802547770701,7.812070063694268,9.4543949044586,1010,13.8,11.9,10.438566878980893,1086,17.0,15.7,18.4,1337,3.446242038216561,4.1,4.9,354,6
2870,9017,832,998,722,777,904,1319,1660,1204,601,273.1,236.3,86.6,79.0,7.0,6.3,5.029189652,0.978756546,0.179561351,5.609084508,4.026884076,15.99126297,0,9328,3114,1011,25,58.1,55.4,60.4,4253,40.4,38.3,42.4,2959,8.607802547770701,7.812070063694268,9.4543949044586,986,9.095222929936305,7.835095541401274,10.438566878980893,1095,17.9,16.3,19.3,1309,3.446242038216561,4.3,5.2,346,6
2871,52014,6730,8822,12256,7946,5089,4532,3461,2088,1090,273.1,236.3,86.6,79.0,7.0,6.3,29.01056566,5.645895863,1.035788414,32.35565283,23.22882869,92.24459932,0,53132,6246,152,25,39.6,37.5,41.6,16081,33.5,31.9,35.0,13615,8.607802547770701,7.812070063694268,9.4543949044586,1936,6.1,5.3,6.9,2469,7.9,7.4,8.5,3229,3.446242038216561,2.0,2.2,864,5
2872,111876,12796,13703,374,532,12987,11868,11578,5959,2777,247.1,236.2,91.5,88.0,9.8,9.4,53.0784511,41.17792536,5.897605678,36.22814917,61.81954523,121.322174,8,100733,17127,499,26,46.79391719745223,44.65812101910828,48.838694267515926,22956,35.01929936305733,33.40611464968153,36.594713375796175,20395,8.607802547770701,7.812070063694268,9.4543949044586,4209,4.6,3.8,5.4,4082,13.073503184713378,12.088089171974522,14.053726114649681,6052,3.446242038216561,2.0,2.4,1955,5
2873,11844,1102,1199,850,994,1145,1626,2526,1691,711,247.1,236.2,91.5,88.0,9.8,9.4,5.619267536,4.359392077,0.62436306,3.83537308,6.544662785,12.84404008,0,11414,4282,1055,26,42.7,40.3,44.9,4175,29.0,27.2,30.7,2833,11.7,10.5,13.0,1139,10.8,9.2,12.6,1055,15.5,14.2,16.8,1515,3.446242038216561,4.1,4.9,436,6
2874,14523,331,190,374,532,389,1635,488,9243,4975,239.2,214.5,88.2,80.3,6.8,6.2,99.91336351,78.59213857,8.891811298,85.47612151,120.4697015,262.4518496,8,175188,26946,1099,27,42.7,40.6,44.7,3427,37.0,35.4,38.4,2523,8.607802547770701,7.812070063694268,9.4543949044586,6521,4.8,4.1,5.5,6373,8.0,7.4,8.7,10772,3.446242038216561,2.1,2.4,2981,3
2875,826,65,69,58,90,86,103,135,143,77,213.5,185.8,72.3,65.0,5.6,5.0,0.22893087,0.144000511,0.011977358,0.384092101,0.245263631,0.840048352,0,1102,386,1106,28,54.3,52.1,56.5,380,34.6,33.0,36.2,242,8.607802547770701,7.812070063694268,9.4543949044586,100,13.3,11.6,15.2,93,18.1,16.8,19.4,126,3.446242038216561,4.8,5.5,36,6
2876,4514,512,454,477,543,405,620,709,512,282,213.5,185.8,72.3,65.0,5.6,5.0,1.25108226,0.786947105,0.065454958,2.099021484,1.34033902,4.590772715,0,4471,1341,257,28,55.0,53.2,56.6,1994,37.1,35.7,38.5,1345,11.2,10.4,12.1,407,11.9,10.6,13.2,432,16.1,15.1,17.0,583,4.4,4.1,4.7,159,6
2877,3578,215,278,256,218,245,477,877,716,296,244.8,213.8,91.1,82.1,7.7,7.3,1.745092649,0.908404393,0.070008609,1.671668986,1.938043206,4.941583295,0,3547,1793,1134,31,46.2,43.7,48.5,1450,29.6,27.9,31.3,930,8.607802547770701,7.812070063694268,9.4543949044586,403,10.8,9.2,12.5,341,17.3,15.9,18.6,544,3.446242038216561,4.7,5.5,159,6
2878,26746,3528,3448,3704,3569,3148,3261,3211,1831,1046,244.8,213.8,91.1,82.1,7.7,7.3,13.04478703,6.790437085,0.523323159,12.49593591,14.48711671,36.93895662,4,27049,5804,1136,31,54.3,52.9,55.7,11097,40.1,39.0,41.1,8195,9.3,8.8,9.9,1906,9.5,8.6,10.4,1942,16.9,16.2,17.7,3461,4.4,4.1,4.6,890,5
2879,12110,1188,1227,1314,1211,1156,1721,2064,1467,762,244.8,213.8,91.1,82.1,7.7,7.3,5.906392393,3.074560424,0.236949206,5.65788469,6.559447521,16.72514637,4,12522,4281,1071,31,42.6,40.8,44.3,4221,30.8,29.5,32.1,3053,10.0,9.2,10.8,987,8.8,7.7,10.0,869,15.8,14.8,16.7,1562,3.446242038216561,4.2,4.8,444,6
2880,1781,216,224,143,193,150,234,280,211,130,244.8,213.8,91.1,82.1,7.7,7.3,0.868644496,0.452171108,0.034847773,0.832096832,0.96468836,2.459742831,0,2016,480,1138,31,49.5,47.6,51.4,684,32.9,31.6,34.3,455,10.8,10.0,11.7,149,9.9,8.7,11.2,136,16.5,15.5,17.5,228,3.446242038216561,4.4,5.0,65,6
2881,655,52,42,44,63,43,91,141,92,87,244.8,213.8,91.1,82.1,7.7,7.3,0.319462181,0.166295382,0.012815997,0.306021013,0.354784321,0.904621872,0,546,259,1142,31,47.7,45.4,50.1,274,31.0,29.3,32.7,178,11.5,10.4,12.8,66,8.9,7.4,10.3,51,16.9,15.6,18.3,97,3.446242038216561,4.6,5.3,28,6
2882,4240,539,527,492,426,397,628,583,400,248,244.8,213.8,91.1,82.1,7.7,7.3,2.06796893,1.076476977,0.082961572,1.980960453,2.296619116,5.855872881,0,4446,1233,1143,31,48.4,46.5,50.3,1587,33.2,31.7,34.6,1089,9.5,8.8,10.3,313,8.5,7.5,9.5,279,15.8,14.9,16.8,520,4.4,4.1,4.7,144,6
2883,23963,3567,3274,3109,2581,2329,2673,2715,2440,1275,244.8,213.8,91.1,82.1,7.7,7.3,11.68743856,6.083872125,0.468869844,11.19569701,12.97968959,33.09534949,6,24319,6445,1146,31,50.4,48.6,52.1,8930,37.0,35.6,38.3,6558,10.2,9.4,11.0,1816,9.3,8.2,10.4,1646,16.9,15.9,17.9,3001,3.446242038216561,4.3,5.0,821,5
2884,72290,11321,11526,10766,9287,7965,8449,7094,3799,2083,244.8,213.8,91.1,82.1,7.7,7.3,35.25789481,18.35342469,1.414455663,33.77444131,39.15627261,99.83987042,5,72849,11923,1147,31,51.1,49.5,52.7,26349,36.3,35.1,37.5,18701,9.9,9.2,10.7,5117,11.6,10.3,13.1,5998,18.4,12.088089171974522,19.4,9489,3.446242038216561,4.5,5.1,2449,5
2885,4506,420,477,418,456,419,648,806,563,299,244.8,213.8,91.1,82.1,7.7,7.3,2.197704717,1.144010675,0.088166236,2.105237689,2.440699466,6.223246039,0,4605,1391,1148,31,50.9,49.0,52.8,1882,34.6,33.0,36.1,1280,10.8,10.0,11.6,399,8.0,7.2,8.8,294,13.073503184713378,12.088089171974522,14.053726114649681,735,3.446242038216561,4.8,5.5,190,6
2886,8253,912,1012,801,842,814,1121,1293,998,460,244.8,213.8,91.1,82.1,7.7,7.3,4.025223487,2.095321815,0.161481568,3.855864768,4.470282443,11.39823559,0,8447,2671,1149,31,48.1,46.3,49.9,3129,32.7,31.4,34.0,2125,10.4,9.6,11.3,675,9.7,8.6,11.0,632,16.5,15.6,17.6,1074,3.446242038216561,4.3,4.9,296,6
2887,39006,5003,5067,4471,4447,4413,5176,5327,3326,1776,244.8,213.8,91.1,82.1,7.7,7.3,19.0243387,9.903080421,0.763207326,18.22390175,21.12781255,53.8712683,8,39455,9932,1150,31,47.0,45.2,48.6,14031,33.8,32.5,35.0,10101,8.5,7.9,9.2,2546,7.3,6.5,8.1,2172,17.2,16.1,18.3,5134,4.4,4.1,4.7,1304,5
2888,27591,2655,3401,3575,2950,3028,3862,4116,2724,1280,244.8,213.8,91.1,82.1,7.7,7.3,13.45691763,7.004970822,0.539856774,12.89072638,14.94481557,38.10598789,8,28203,7333,272,31,49.0,47.0,50.9,11029,33.2,31.6,34.6,7477,8.7,7.9,9.5,1953,7.1,6.2,8.0,1594,16.7,15.5,17.9,3766,4.4,4.1,4.7,985,5
2889,10968,1008,867,933,874,917,1414,2085,1831,1039,244.8,213.8,91.1,82.1,7.7,7.3,5.349406422,2.784622521,0.214604367,5.124333549,5.940876995,15.14792777,0,11254,4961,209,31,46.8,44.6,48.9,4331,30.6,29.2,32.0,2833,8.607802547770701,11.1,9.4543949044586,1138,11.0,9.3,12.7,1017,16.5,15.2,17.8,1528,3.446242038216561,4.7,5.5,467,6
2890,32835,2965,3471,3162,3514,3699,4604,5736,3872,1812,244.8,213.8,91.1,82.1,7.7,7.3,16.014566,8.336349424,0.642463019,15.34076332,17.78525676,45.34848728,6,32809,10333,1154,31,37.0,35.4,38.6,10019,35.01929936305733,33.40611464968153,36.594713375796175,6413,9.0,8.3,9.8,2439,7.8,6.9,8.9,2123,15.2,14.3,16.2,4118,4.3,4.1,4.6,1166,5
2891,102793,8118,15701,374,11563,9927,11043,11098,6273,3344,375.1,304.1,112.9,94.8,10.2,7.4,66.33449284,46.77762627,0.87316833,108.9882398,34.08512518,257.2585343,16,104415,18998,1182,32,46.79391719745223,44.65812101910828,48.838694267515926,25108,35.01929936305733,33.40611464968153,36.594713375796175,19401,5.4,4.8,5.9,4705,5.9,5.0,6.8,5160,7.8,7.1,8.4,6833,3.446242038216561,2.2,2.5,2054,4
2892,11161,1011,1108,1091,1022,1268,1665,1898,1361,737,255.0,223.5,86.2,78.1,7.1,6.2,5.070142879,4.559581533,0.120384991,5.433447584,4.325260747,16.10041768,0,10935,3618,1188,33,51.7,49.2,54.0,4766,35.3,33.3,37.0,3254,8.607802547770701,11.1,9.4543949044586,1141,13.1,10.9,15.3,1209,16.5,15.1,17.9,1525,3.446242038216561,4.1,4.9,415,6
2893,19026,1745,1946,2388,2113,2148,2736,2955,1836,1159,255.0,223.5,86.2,78.1,7.1,6.2,8.643001381,7.772654623,0.205218604,9.262321811,7.373211269,27.44615596,0,19913,5537,1193,33,55.6,53.8,57.2,8716,42.6,41.2,44.1,6678,10.6,9.8,11.5,1665,11.0,9.8,12.3,1726,13.073503184713378,12.088089171974522,14.053726114649681,3044,3.446242038216561,4.5,5.1,746,6
2894,33190,3505,3982,3709,3464,4068,4592,5054,3214,1602,255.0,223.5,86.2,78.1,7.1,6.2,15.0773266,13.55904588,0.357994611,16.15770319,12.86223494,47.87858281,4,34130,9534,1194,33,56.7,55.0,58.4,14983,41.0,39.6,42.4,10827,10.8,10.0,11.5,2840,11.6,10.4,13.0,3072,18.0,17.0,19.0,4763,3.446242038216561,4.3,4.8,1190,6
2895,14029,1414,1703,1429,1453,1503,1923,2232,1500,872,255.0,223.5,86.2,78.1,7.1,6.2,6.372998338,5.731239972,0.151319867,6.82966008,5.436706659,20.23768117,4,14370,4452,1201,33,52.2,50.1,54.0,5842,39.0,37.4,40.4,4368,10.5,9.6,11.3,1171,10.7,9.3,12.2,1195,16.8,15.7,17.9,1884,4.3,4.1,4.6,486,6
2896,58856,7477,7830,6837,6546,7260,7902,7483,4837,2684,255.0,223.5,86.2,78.1,7.1,6.2,26.73670184,24.04432674,0.634833709,28.65253929,22.80866827,84.90334045,9,59350,13785,1208,33,52.8,51.3,54.5,23706,38.7,37.5,39.9,17374,10.8,10.0,11.6,4837,11.7,10.5,13.1,5271,17.3,16.4,18.3,7787,4.4,4.2,4.7,1998,6
2897,52005,6244,6592,6410,5668,5707,7143,7423,4396,2422,255.0,223.5,86.2,78.1,7.1,6.2,23.62447634,21.24550109,0.560937322,25.31730504,20.15367666,75.02035851,15,54032,13212,1210,33,55.8,54.1,57.4,22464,40.1,38.6,41.5,16158,10.3,9.5,11.0,4139,11.2,10.0,12.4,4499,13.073503184713378,12.088089171974522,14.053726114649681,7676,3.446242038216561,4.4,4.9,1866,4
2898,50574,5652,6199,5962,5510,5574,7471,7141,4518,2547,255.0,223.5,86.2,78.1,7.1,6.2,22.97441143,20.66089745,0.545502243,24.62065927,19.5991163,72.95605444,16,52300,13866,1215,33,57.2,55.4,58.9,22738,42.0,40.7,43.5,16692,10.9,10.1,11.7,4329,11.6,10.4,13.0,4630,13.073503184713378,12.088089171974522,14.053726114649681,7678,3.446242038216561,4.5,5.1,1900,5
2899,23659,2304,3234,3115,2619,2564,3300,3348,1989,1186,255.0,223.5,86.2,78.1,7.1,6.2,10.74764899,9.665365065,0.255191157,11.51777944,9.168653707,34.12953874,10,24262,6311,1218,33,56.5,54.7,58.3,10847,35.01929936305733,33.40611464968153,45.0,8368,9.7,9.0,10.4,1857,10.2,9.1,11.3,1955,18.4,12.088089171974522,19.4,3536,3.446242038216561,4.2,4.7,856,6
2900,9637,939,1037,1028,1048,1055,1478,1576,964,512,255.0,223.5,86.2,78.1,7.1,6.2,4.377830564,3.93698479,0.103946793,4.691527136,3.734659781,13.90195548,0,9776,2653,398,33,54.8,53.0,56.6,4301,38.8,37.3,40.3,3047,11.0,10.2,11.9,864,11.8,10.4,13.2,925,18.1,12.088089171974522,19.1,1418,3.446242038216561,4.3,4.8,358,4
2901,55976,6617,7210,6558,6000,6413,7879,7650,4927,2722,255.0,223.5,86.2,78.1,7.1,6.2,25.42839511,22.86776596,0.603769398,27.2504849,21.69257195,80.74876623,14,57934,14708,1223,33,54.4,52.7,56.1,23582,39.9,38.6,41.3,17305,10.2,9.5,11.0,4431,10.9,9.7,12.2,4725,17.3,16.4,18.3,7506,4.4,4.1,4.7,1900,5
2902,22671,2451,2606,2454,2197,2556,3206,3624,2351,1226,255.0,223.5,86.2,78.1,7.1,6.2,10.29882709,9.261739355,0.244534372,11.0367969,8.785770666,32.70428897,6,23227,6835,318,33,54.7,52.9,56.4,9889,39.6,38.1,41.1,7161,10.4,9.7,11.3,1887,10.8,9.5,12.1,1959,18.2,12.088089171974522,19.3,3294,3.446242038216561,4.2,4.8,810,6
2903,19676,1788,1980,2204,1834,2062,2913,3349,2289,1257,255.0,223.5,86.2,78.1,7.1,6.2,8.938278943,8.038197854,0.212229646,9.578757697,7.625108007,28.38382029,0,20426,6480,1229,33,57.8,56.0,59.5,9392,41.7,40.1,43.0,6780,11.5,10.7,12.4,1870,11.9,10.6,13.3,1935,13.073503184713378,12.088089171974522,14.053726114649681,3331,3.446242038216561,4.7,5.4,819,5
2904,14523,331,190,374,532,389,15947,13619,8142,4111,255.0,223.5,86.2,78.1,7.1,6.2,89.80208357,80.75904993,2.132252143,96.23691593,76.60877343,285.1696862,14,192685,22983,1230,33,40.0,38.3,41.8,3427,29.0,27.7,30.3,2523,5.1,4.8,9.4543949044586,7645,6.1,5.5,6.8,43,8.4,8.0,8.8,547,3.446242038216561,2.2,2.4,152,4
2905,14523,331,190,374,15278,389,16714,15157,9049,4144,255.0,223.5,86.2,78.1,7.1,6.2,59.88728661,53.85666097,1.421958045,64.17855286,51.0889212,190.1741925,25,134187,26448,1237,33,54.5,53.2,55.8,3427,37.2,36.2,38.3,2523,10.8,10.2,11.4,1050,12.5,11.5,13.5,43,18.0,12.088089171974522,18.7,547,3.446242038216561,4.3,4.7,152,5
2906,34810,4381,4429,4858,3904,4192,4402,4384,2814,1446,255.0,223.5,86.2,78.1,7.1,6.2,15.81324914,14.22086132,0.375468286,16.94635878,13.49003912,50.21553081,8,35445,8246,1022,33,55.3,53.7,56.8,14888,42.1,40.9,43.3,11336,10.0,9.3,10.7,2699,11.3,10.1,12.3,3030,17.5,16.7,18.3,4724,4.3,4.1,4.6,1165,5
2907,44582,5679,5956,5768,4727,5164,5910,5864,3614,1900,255.0,223.5,86.2,78.1,7.1,6.2,20.25240658,18.21299739,0.480871218,21.70360722,17.27701592,64.31223196,20,44420,10563,1246,33,54.4,52.8,56.1,18538,41.3,39.9,42.7,14067,9.9,9.2,10.7,3366,10.8,9.7,12.0,3695,18.0,12.088089171974522,19.0,6140,4.4,4.2,4.7,1497,5
2908,19807,1887,2113,2143,2049,2032,2823,3319,2233,1208,255.0,223.5,86.2,78.1,7.1,6.2,8.997788729,8.091715028,0.213642641,9.642531699,7.675874888,28.57279571,0,20190,6367,438,33,56.5,54.8,58.2,9130,40.6,39.2,42.0,6561,11.2,10.4,12.0,1805,11.3,10.1,12.6,1824,13.073503184713378,12.088089171974522,14.053726114649681,3167,3.446242038216561,4.5,5.1,777,6
2909,11859,1286,1325,1401,1025,1206,1665,2005,1217,729,255.0,223.5,86.2,78.1,7.1,6.2,5.387225553,4.84473411,0.127913772,5.773251043,4.59575909,17.1073249,0,12331,3689,64,33,55.6,53.8,57.2,5275,38.5,37.3,39.7,3651,11.3,10.4,12.1,1072,11.8,10.5,13.2,1121,13.073503184713378,12.088089171974522,14.053726114649681,1847,3.446242038216561,4.5,5.1,458,6
2910,6962,1429,1208,802,761,578,791,787,387,219,237.6,217.1,87.0,79.6,10.5,9.7,4.185936425,2.079228815,0.357224334,3.215019005,5.376684204,8.271117268,0,6875,1327,1252,34,54.1,52.3,55.7,2433,41.1,39.6,42.5,1850,11.2,10.4,12.0,504,11.0,9.8,12.2,495,16.4,15.5,17.4,740,4.3,4.1,4.6,196,6
2911,14523,331,190,374,532,389,1635,488,8354,296,237.6,217.1,87.0,79.6,10.5,9.7,109.1373795,54.21047078,9.313693218,83.82323896,140.1830236,215.6478199,111,170620,27710,488,34,38.7,36.7,40.7,3427,33.0,31.5,34.4,2523,5.2,4.7,5.8,7331,4.7,4.0,5.6,6603,7.8,7.1,8.5,10957,3.446242038216561,2.1,2.5,3235,4
2912,14301,2743,2485,1752,1664,1462,1709,1424,701,361,237.6,217.1,87.0,79.6,10.5,9.7,8.598545937,4.27105017,0.73379276,6.604134844,11.04452181,16.99012468,0,14657,2206,1273,34,46.79391719745223,44.65812101910828,48.838694267515926,5591,35.01929936305733,33.40611464968153,36.594713375796175,4259,10.3,9.6,11.1,976,10.6,9.4,12.0,1005,18.3,12.088089171974522,19.4,1729,4.3,4.1,4.6,411,6
2913,4358,870,847,590,532,456,539,294,152,78,237.6,217.1,87.0,79.6,10.5,9.7,2.620268736,1.301533924,0.223611555,2.012503996,3.365640586,5.177467546,0,4420,542,617,34,56.1,53.8,58.2,1573,42.7,40.9,44.5,1198,10.4,9.5,11.2,290,11.2,9.8,12.6,314,18.2,12.088089171974522,19.4,511,4.4,4.1,4.7,122,4
2914,67744,9630,8227,13669,10088,6963,7053,6122,3453,2539,237.6,217.1,87.0,79.6,10.5,9.7,40.73141011,20.23201334,3.47598467,31.28386203,52.31802567,80.48241428,19,69628,11458,1280,34,42.9,41.1,44.8,22233,34.9,33.5,36.3,18071,5.8,5.2,6.4,2981,5.2,4.4,6.0,2676,8.3,7.6,9.0,4312,3.446242038216561,2.2,2.5,1220,5
2915,35350,6291,4583,5818,5744,3867,3877,2948,1278,944,237.6,217.1,87.0,79.6,10.5,9.7,21.25435976,10.55741721,1.813829388,16.3244645,27.30045772,41.99712661,0,32916,4852,1281,34,43.1,41.0,45.0,10864,38.8,37.3,40.4,9783,5.5,5.0,6.1,1394,5.1,4.4,5.9,1298,8.6,7.9,9.2,2160,3.446242038216561,2.1,2.4,567,5
2916,14523,331,190,374,532,389,1635,488,246,296,292.7,248.6,93.7,83.7,8.3,7.1,105.8172164,39.1798801,3.399327701,138.531365,94.72559563,399.1932149,6,193024,34052,543,35,40.1,37.9,42.3,3427,32.7,31.1,34.3,2523,5.6,5.0,6.2,1050,5.9,4.9,7.0,43,9.4,8.5,10.2,547,3.446242038216561,2.2,2.5,152,2
2917,57835,7539,8080,7035,8270,8705,7934,5633,3098,1541,292.7,248.6,93.7,83.7,8.3,7.1,29.87872004,11.06289419,0.959839657,39.11593984,26.74687209,112.7168405,7,54688,8714,161,35,44.5,42.1,46.8,19370,36.7,35.0,38.6,15973,6.1,5.4,6.8,2643,7.2,6.1,8.4,3149,9.5,8.6,10.3,4132,3.446242038216561,2.2,2.6,1047,2
2918,22082,3194,3199,2757,2529,2693,2940,2407,1620,743,206.7,189.1,73.9,68.5,6.2,5.8,6.333817304,7.213047469,0.700024017,7.386653425,12.65643422,26.10809573,0,22136,4650,579,36,46.79391719745223,44.65812101910828,48.838694267515926,9666,41.3,40.1,42.6,6696,12.2,7.812070063694268,13.0,1982,13.8,7.835095541401274,15.1,2244,13.073503184713378,12.088089171974522,19.5,3014,3.446242038216561,4.3,4.8,732,6
2919,14668,1918,1922,1640,1517,1613,1975,1975,1407,701,206.7,189.1,73.9,68.5,6.2,5.8,4.207247179,4.791277071,0.464991952,4.906595075,8.407054487,17.34233983,0,14979,3990,11,36,55.7,54.1,57.4,6202,39.4,38.1,40.7,4384,8.607802547770701,7.812070063694268,9.4543949044586,1380,13.1,11.8,14.7,1460,18.4,12.088089171974522,19.4,2051,3.446242038216561,4.3,4.9,513,6
2920,42733,4383,5071,4477,4246,4580,5995,6575,5166,2240,206.7,189.1,73.9,68.5,6.2,5.8,12.25717846,13.95866124,1.354683738,14.29462281,24.49268199,50.5242847,6,41878,13064,543,36,54.0,52.2,55.9,18460,36.3,34.9,37.7,12407,12.1,7.812070063694268,9.4543949044586,4144,12.4,10.9,14.0,4231,17.2,16.1,18.3,5876,4.4,4.1,4.7,1496,6
2921,19815,2165,2234,1972,1980,2149,2736,3039,2367,1173,206.7,189.1,73.9,68.5,6.2,5.8,5.68356987,6.472535803,0.62815759,6.628318885,11.35708922,23.42776546,0,19874,6489,404,36,56.6,54.8,58.4,8942,37.8,36.3,39.2,5969,8.607802547770701,7.812070063694268,9.4543949044586,1968,12.7,11.2,14.2,1999,17.6,16.6,18.7,2783,4.4,4.2,4.8,703,6
2922,1366,117,118,97,116,120,181,277,221,119,303.4,271.5,109.4,101.0,9.2,8.3,0.684839549,0.377460351,0.01988349,0.837388292,0.64474661,2.008558448,0,1415,629,441,37,50.4,47.8,52.7,582,33.8,31.9,35.6,390,8.607802547770701,7.812070063694268,9.4543949044586,144,12.0,10.3,13.6,138,16.5,15.2,17.8,191,3.446242038216561,4.3,5.1,54,6
2923,14523,13059,190,374,532,389,1635,488,9697,296,320.5,273.3,100.8,88.2,8.7,7.2,89.02304003,72.06505982,2.529713689,131.9010515,91.57817797,340.2655594,0,160646,29386,1381,38,46.79391719745223,44.65812101910828,48.838694267515926,3427,27.1,25.5,28.7,2523,5.6,5.1,6.3,7784,5.9,5.0,6.8,8124,8.5,7.8,9.3,11793,3.446242038216561,2.2,2.6,152,4
2924,8903,871,997,1267,1089,1098,1180,1226,806,369,229.5,205.0,80.1,72.3,7.0,6.2,3.714160366,1.836942114,0.120828414,3.742178549,4.099410381,11.29833224,0,9402,2374,1410,40,57.0,55.2,58.7,4119,41.9,40.5,43.4,3026,10.2,9.5,10.9,737,10.7,9.6,11.9,776,13.073503184713378,12.088089171974522,14.053726114649681,1530,3.446242038216561,4.5,5.2,351,6
2925,14275,1403,1974,1940,1312,1537,1938,2099,1308,764,229.5,205.0,80.1,72.3,7.0,6.2,5.955255445,2.945338502,0.193735326,6.000179579,6.57296228,18.11565683,0,14842,3897,1411,40,56.3,54.3,58.0,6498,42.1,40.5,43.5,4863,9.4,8.6,10.1,1088,9.6,8.5,10.7,1108,18.4,12.088089171974522,19.4,2125,3.446242038216561,4.2,4.8,518,6
2926,33700,3255,4037,4222,3488,3554,4637,5161,3660,1686,229.5,205.0,80.1,72.3,7.0,6.2,14.05899184,6.953268477,0.457364657,14.16504741,15.51725596,42.76690964,6,34156,10223,1416,40,52.0,50.4,53.5,14159,37.5,36.3,38.7,10208,10.0,9.3,10.8,2734,10.6,9.3,11.8,2880,17.7,16.6,18.6,4805,3.446242038216561,4.2,4.8,1220,6
2927,30599,4115,4321,3916,3516,3539,4039,3781,2230,1142,229.5,205.0,80.1,72.3,7.0,6.2,12.76531428,6.31344398,0.415278965,12.86161085,14.08939214,38.83159252,6,31073,6605,1419,40,55.5,53.9,56.9,12681,41.7,40.5,42.9,9531,10.1,9.4,10.8,2311,11.5,10.4,12.7,2633,18.2,12.088089171974522,19.0,4152,3.446242038216561,4.3,4.8,1039,6
2928,22402,2199,2546,2565,2268,2533,3529,3663,2128,971,229.5,205.0,80.1,72.3,7.0,6.2,9.345683536,4.622169745,0.304032138,9.416183742,10.31506137,28.429208,0,22868,6384,277,40,50.6,48.9,52.4,9168,41.1,39.6,42.4,7440,9.7,8.9,10.5,1757,10.2,9.1,11.5,1855,13.073503184713378,12.088089171974522,14.053726114649681,3483,3.446242038216561,4.2,4.8,819,3
2929,17142,1769,2091,2515,2109,1931,2353,2350,1372,652,229.5,205.0,80.1,72.3,7.0,6.2,7.151312703,3.536882143,0.232645251,7.205259428,7.893080169,21.75401677,0,17897,4150,40,40,52.2,50.3,54.0,7144,42.4,40.9,43.8,5804,9.3,8.6,9.9,1270,10.3,9.3,11.4,1408,13.073503184713378,12.088089171974522,19.6,2548,3.446242038216561,4.2,4.8,614,6
2930,9410,555,653,878,903,955,1309,1850,1744,563,229.5,205.0,80.1,72.3,7.0,6.2,3.925671015,1.941550634,0.127709241,3.955284752,4.332859899,11.94173946,0,9694,3905,1428,40,54.5,52.5,56.4,4520,39.5,38.0,40.9,3276,11.9,10.8,12.9,983,11.0,9.4,12.5,910,13.073503184713378,12.088089171974522,14.053726114649681,1576,3.446242038216561,4.5,5.2,402,6
2931,31039,3772,3975,3799,3291,3576,4107,4508,2774,1237,229.5,205.0,80.1,72.3,7.0,6.2,12.94887382,6.404228494,0.421250492,13.04655509,14.29199133,39.38997354,10,31765,8483,46,40,50.6,49.0,52.2,12130,38.3,37.0,39.6,9176,9.4,8.7,10.1,2244,10.2,9.2,11.4,2454,18.2,12.088089171974522,19.2,4357,4.4,4.2,4.7,1064,6
2932,26398,2816,2995,3577,3504,3291,3715,3324,2237,939,229.5,205.0,80.1,72.3,7.0,6.2,11.01273788,5.446658197,0.358264457,11.0958137,12.15503035,33.50032287,0,27505,6373,1429,40,53.9,52.3,55.3,11389,43.3,33.40611464968153,44.5,9154,9.7,9.0,10.3,2041,11.0,10.0,12.0,2318,13.073503184713378,12.088089171974522,19.6,3953,4.4,4.2,4.7,932,5
2933,86934,10312,11500,11802,9303,9069,11820,11511,7759,3858,229.5,205.0,80.1,72.3,7.0,6.2,36.26719277,17.93695673,1.179837954,36.54077839,40.02899495,110.3233983,20,89116,22393,1431,40,53.9,52.3,55.4,36586,42.0,40.8,43.2,28514,8.6,8.0,9.2,5829,9.3,8.2,10.3,6282,17.6,16.6,18.6,11961,4.4,4.1,4.6,2955,5
2934,30606,3223,3794,3740,3323,3622,4060,4608,2850,1386,229.5,205.0,80.1,72.3,7.0,6.2,12.76823455,6.314888279,0.415373967,12.86455315,14.09261531,38.84047586,4,32256,8243,1434,40,58.2,56.7,59.7,14120,35.01929936305733,33.40611464968153,36.594713375796175,11211,9.5,8.8,10.3,2314,10.0,8.8,11.2,2422,13.073503184713378,12.088089171974522,14.053726114649681,4949,3.446242038216561,4.3,5.0,1123,6
